what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views,1237236283703
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1237236283704
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1237236283704
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.0.v20080619-1900,org.eclipse.mylyn.bugzilla.core,1237236283705
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.bugzilla.ui,1237236283705
started,bundle,org.eclipse.mylyn.context.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.context.ui,1237236283706
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1237236283706
started,bundle,org.eclipse.mylyn.team.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.team.ui,1237236283707
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1237236283711
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,org.tigris.subversion.subclipse.mylyn,1237236283711
started,bundle,edu.hawaii.ics.csdl.jupiter,3.4.0,edu.hawaii.ics.csdl.jupiter,1237236283711
started,bundle,org.eclipse.php.debug.daemon,1.0.3.v20080603,org.eclipse.php.debug.daemon,1237236283711
started,bundle,org.eclipse.mylyn.commons.net,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.net,1237236283711
started,bundle,org.eclipse.mylyn.commons.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.ui,1237236283712
started,bundle,org.eclipse.mylyn.compatibility,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.compatibility,1237236283712
started,bundle,org.eclipse.mylyn.context.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.core,1237236283712
started,bundle,org.eclipse.mylyn.jira.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.jira.core,1237236283713
started,bundle,org.eclipse.mylyn.jira.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.jira.ui,1237236283713
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1237236283714
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1237236283750
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1237236283750
started,bundle,org.eclipse.mylyn.trac.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.trac.core,1237236283751
started,bundle,org.eclipse.mylyn.trac.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.trac.ui,1237236283751
started,bundle,org.eclipse.mylyn.sandbox.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.sandbox.ui,1237236283776
started,bundle,org.eclipse.mylyn.web.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.web.tasks,1237236283777
